symbol	alias_symbol
MMP23B	matrix metalloproteinase in the female reproductive tract
MMP23B	Matrix metalloproteinase-22
MMP23B	Matrix metalloproteinase-23
MMP23B	MIFR
MMP23B	MIFR-1
MMP23B	MMP-22
MMP23B	MMP-23
MMP23B	MMP22
MMP23B	Mmp23
MMP23B	MMP23B
MMP24	matrix metallopeptidase 24
MMP24	matrix metallopeptidase 24 (membrane-inserted)
MMP24	matrix metalloproteinase 24 (membrane-inserted)
MMP24	Matrix metalloproteinase-24
MMP24	Membrane type 5-MMP
MMP24	membrane-type 5 matrix metalloproteinase
MMP24	Membrane-type matrix metalloproteinase 5
MMP24	Membrane-type-5 matrix metalloproteinase
MMP24	MMP-24
MMP24	Mmp24
MMP24	MMP24
MMP24	MT-MMP 5
MMP24	MT5-MMP
MMP24	Mt5mmp
MMP24	MT5MMP
MMP24	MTMMP5
MMP24	matrix metalloproteinase 24
MMP24OS	BC029722
MMP24OS	MMP24 antisense RNA 1
MMP24OS	MMP24 opposite strand
MMP24OS	MMP24-AS1
MMP24OS	MMP24OS
MMP24OS	Protein MMP24OS
MMP25	F730048C11Rik
MMP25	Leukolysin
MMP25	matrix metallopeptidase 25
MMP25	matrix metallopeptidase-like 1
MMP25	matrix metalloproteinase 25
MMP25	Matrix metalloproteinase-25
MMP25	Membrane-type matrix metalloproteinase 6
MMP25	Membrane-type-6 matrix metalloproteinase
MMP25	MMP-25
MMP25	Mmp25
MMP25	MMP25
MMP25	MMPL1
MMP25	MT-MMP 6
MMP25	MT6-MMP
MMP25	MT6MMP
MMP25	MTMMP6
MMP25-AS1	MMP25 antisense RNA 1
MMP25-AS1	MMP25-AS1
MMP26	endometase
MMP26	Endometase
MMP26	matrilysin 2
MMP26	Matrilysin-2
MMP26	matrix metallopeptidase 26
MMP26	matrix metalloproteinase 26
MMP26	Matrix metalloproteinase-26
MMP26	MGC126590
MMP26	MGC126592
MMP26	MMP-26
MMP26	MMP26
MMP27	LOC234911
MMP27	matrix metallopeptidase 27
MMP27	matrix metalloprotease 27
MMP27	matrix metalloproteinase 27
MMP27	Matrix metalloproteinase-27
MMP27	MMP-27
MMP27	Mmp27
MMP27	MMP27
MMP27	UNQ2503/PRO5992
MMP28	epilysin
MMP28	Epilysin
MMP28	EPILYSIN
MMP28	matrix metallopeptidase 28
MMP28	matrix metalloproteinase 28
MMP28	Matrix metalloproteinase-28
MMP28	MMP-25
MMP28	MMP-28
MMP28	Mmp28
MMP28	MMP28
MMP28	UNQ1893/PRO4339
MMP3	EC 3.4.24.17
MMP3	EMS-2
MMP3	matrix metallopeptidase 3
MMP3	matrix metalloproteinase 3 (stromelysin 1, progelatinase)
MMP3	Matrix metalloproteinase-3
MMP3	MMP-3
MMP3	Mmp3
MMP3	MMP3
MMP3	progelatinase
MMP3	SL-1
MMP3	SLN-1
MMP3	SLN1
MMP3	STMY
MMP3	Stmy1
MMP3	STMY1
MMP3	STR-1
MMP3	Str1
MMP3	stromelysin 1
MMP3	stromelysin-1
MMP3	Stromelysin-1
MMP3	Transin-1
MMP3	matrix metalloproteinase 3
MMP7	EC 3.4.24.23
MMP7	matrilysin
MMP7	Matrilysin
MMP7	Matrin
MMP7	matrix metallopeptidase 7
MMP7	matrix metalloproteinase 7 (matrilysin, uterine)
MMP7	Matrix metalloproteinase-7
MMP7	MMP-7
MMP7	Mmp7
MMP7	MMP7
MMP7	MPSL1
MMP7	PUMP-1
MMP7	Pump-1 protease
MMP7	PUMP1
MMP7	Uterine metalloproteinase
MMP7	matrix metalloproteinase 7
MMP8	Collagenase 2
MMP8	Collagenase-2
MMP8	EC 3.4.24.34
MMP8	matrix metallopeptidase 8
MMP8	matrix metalloproteinase 8 (neutrophil collagenase)
MMP8	Matrix metalloproteinase-8
MMP8	MMP-8
MMP8	Mmp8
MMP8	MMP8
MMP8	Neutrophil collagenase
MMP8	PMNL collagenase
MMP8	PMNL-CL
MMP8	matrix metalloproteinase 8
MMP9	92 kDa gelatinase
MMP9	92 kDa type IV collagenase
MMP9	B/MMP9
MMP9	Clg4b
MMP9	CLG4B
MMP9	EC 3.4.24.35
MMP9	Gel B
MMP9	gelatinase B
MMP9	Gelatinase B
MMP9	GELB
MMP9	matrix metallopeptidase 9
MMP9	matrix metalloproteinase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)
MMP9	Matrix metalloproteinase-9
MMP9	MMP-9
MMP9	Mmp9
MMP9	MMP9
MMP9	matrix metalloproteinase 9
MMRN1	4921530G03Rik
MMRN1	ECM
MMRN1	Elastin microfibril interface located protein 4
MMRN1	Elastin microfibril interfacer 4
MMRN1	EMILIN-4
MMRN1	Emilin4
MMRN1	EMILIN4
MMRN1	Endothelial cell multimerin
MMRN1	glycoprotein Ia*
MMRN1	GPIa*
MMRN1	GPIA*
MMRN1	MMRN
MMRN1	Mmrn1
MMRN1	MMRN1
MMRN1	multimerin
MMRN1	multimerin 1
MMRN1	multimerin-1
MMRN1	Multimerin-1
MMRN2	Elastin microfibril interface located protein 3
MMRN2	elastin microfibril interfacer 3
MMRN2	EndoGlyx-1
MMRN2	EndoGlyx-1 p125/p140 subunit
MMRN2	ENDOGLYX1
MMRN2	FLJ13465
MMRN2	Mmrn2
MMRN2	MMRN2
MMRN2	multimerin 2
MMRN2	multimerin-2
MMRN2	Multimerin-2
MMS19	2610042O15Rik
MMS19	CIAO4
MMS19	hMMS19
MMS19	MET18
MMS19	MET18 homolog
MMS19	MET18 homolog (S. cerevisiae)
MMS19	Mms19
MMS19	MMS19
MMS19	MMS19 homolog, cytosolic iron-sulfur assembly component
MMS19	MMS19 nucleotide excision repair homolog (S. cerevisiae)
MMS19	MMS19 nucleotide excision repair protein homolog
MMS19	MMS19-like protein
MMS19	Mms19l
MMS19	MMS19L
MMS19	MMS19 nucleotide excision repair homolog
MMS22L	C6orf167
MMS22L	chromosome 6 open reading frame 167
MMS22L	dJ39B17.2
MMS22L	F730047E07Rik
MMS22L	Methyl methanesulfonate-sensitivity protein 22-like
MMS22L	MMS22 like, DNA repair protein
MMS22L	MMS22-like, DNA repair protein
MMS22L	Mms22l
MMS22L	MMS22L
MMS22L	Protein MMS22-like
Mmtag2	Mmtag2
Mmtag2	Multiple myeloma tumor-associated protein 2 homolog
MMTAG2	hMMTAG2
MMTAG2	MMTAG2
MMTAG2	Multiple myeloma tumor-associated protein 2
MMUT	D230010K02Rik
MMUT	EC 5.4.99.2
MMUT	methylmalonyl Coenzyme A mutase
MMUT	Methylmalonyl-CoA isomerase
MMUT	methylmalonyl-CoA mutase
MMUT	Methylmalonyl-CoA mutase, mitochondrial
MMUT	Mmut
MMUT	MMUT
MMUT	Mut
MMUT	MUT
MN1	meningioma (disrupted in balanced translocation) 1
MN1	meningioma chromosome region
MN1	MGCR
MN1	MGCR1
MN1	MGCR1-PEN
MN1	Mn1
MN1	MN1
MN1	MN1 proto-oncogene, transcriptional regulator
MN1	probable tumor suppressor protein MN1
MN1	Probable tumor suppressor protein MN1
MN1	Transcriptional activator MN1
MN1	meningioma 1
MNAT1	CAP35
MNAT1	CDK-activating kinase assembly factor
MNAT1	CDK-activating kinase assembly factor MAT1
MNAT1	CDK7/cyclin-H assembly factor
MNAT1	Cyclin-G1-interacting protein
MNAT1	E130115E11Rik
MNAT1	MAT1
MNAT1	Menage a trois
MNAT1	menage a trois 1 (CAK assembly factor)
MNAT1	menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)
MNAT1	MNAT CDK-activating kinase assembly factor 1
MNAT1	Mnat1
MNAT1	MNAT1
MNAT1	MNAT1 component of CDK activating kinase
MNAT1	MNAT1, CDK activating kinase assembly factor
MNAT1	RING finger protein 66
MNAT1	RING finger protein MAT1
MNAT1	RNF66
MNAT1	menage a trois 1
MNAT1	menage a trois homolog 1, cyclin H assembly factor
MND1	2610034E18Rik
MND1	GAJ
MND1	Meiotic nuclear division protein 1 homolog
MND1	meiotic nuclear divisions 1
MND1	meiotic nuclear divisions 1 homolog (S. cerevisiae)
MND1	Mnd1
MND1	MND1
MND1	meiotic nuclear divisions 1 homolog
Mnd1-ps	Gm3833
Mnd1-ps	Mnd1-ps
MNDA	Ifi-205-B
MNDA	Ifi205
MNDA	Ifi205b
MNDA	Ifi211
MNDA	Ifi212
MNDA	Interferon-activable protein 205-B
MNDA	Interferon-inducible protein p205-B
MNDA	Mnda
MNDA	MNDA
MNDA	Mndal
MNDA	myeloid cell nuclear differentiation antigen
MNDA	Myeloid cell nuclear differentiation antigen
MNDA	Myeloid cell nuclear differentiation antigen-like protein
MNDA	Protein D3
MNDA	PYHIN3
MNS1	FLJ11222
MNS1	meiosis specific nuclear structural 1
MNS1	Meiosis-specific nuclear structural protein 1
MNS1	Mns1
MNS1	MNS1
MNS1	SPATA40
MNS1	spermatogenesis associated 40
MNT	bHLHd3
MNT	BHLHD3
MNT	Class D basic helix-loop-helix protein 3
MNT	lncRNA-HAL
MNT	MAD6
MNT	MAX binding protein
MNT	MAX network transcriptional repressor
MNT	Max-binding protein MNT
MNT	Max-interacting protein
MNT	Mnt
MNT	MNT
MNT	MNT, MAX dimerization protein
MNT	MXD6
MNT	myc antagonist
MNT	Myc antagonist MNT
MNT	Protein ROX
MNT	Rox
MNT	ROX
MNX1	Hlxb9
MNX1	HLXB9
MNX1	homeo box HB9
MNX1	homeobox HB9
MNX1	Homeobox protein HB9
MNX1	HOXHB9
MNX1	MNR2
MNX1	Mnx1
MNX1	MNX1
MNX1	motor neuron and pancreas homeobox 1
MNX1	Motor neuron and pancreas homeobox protein 1
MNX1	SCRA1
MNX1-AS1	CCAT5
MNX1-AS1	LOC645249
MNX1-AS1	MAYA
MNX1-AS1	MNX1 antisense RNA 1 (head to head)
MNX1-AS1	MNX1-AS1
MNX1-AS1	MST1/2-antagonizing lncRNA for YAP activation
MNX1-AS1	MNX1 antisense RNA 1
MNX1-AS2	ENST00000429228
MNX1-AS2	MNX1 antisense RNA 2
MNX1-AS2	MNX1-AS2
MOAP1	1700051B17Rik
MOAP1	1700127I11Rik
MOAP1	2510001G02Rik
MOAP1	4930435G24Rik
MOAP1	9130023M10Rik
MOAP1	MAP-1
MOAP1	MAP1
MOAP1	Moap1
MOAP1	MOAP1
MOAP1	modulator of apoptosis 1
MOAP1	Modulator of apoptosis 1
MOAP1	Paraneoplastic antigen Ma4
MOAP1	paraneoplastic Ma antigen family member 4
MOAP1	PNMA4
MOB1A	4022402H07Rik
MOB1A	C2orf6
MOB1A	chromosome 2 open reading frame 6
MOB1A	FLJ10788
MOB1A	FLJ11595
MOB1A	Mats1
MOB1A	MOB kinase activator 1A
MOB1A	Mob1 alpha
MOB1A	Mob1 homolog 1B
MOB1A	MOB1 Mps One Binder homolog A (yeast)
MOB1A	MOB1, Mps One Binder kinase activator-like 1B (yeast)
